cycle,mode,tick_long_tripsmode
1547,trip_ter,nil
1547,trip_taxi,nil
1548,trip_tgv,nil
1548,trip_ter,nil
1548,trip_taxi,nil
1549,trip_tgv,nil
1549,trip_ter,nil
1549,trip_taxi,nil
1550,trip_tgv,nil
1550,trip_ter,nil
1550,trip_taxi,nil
1551,trip_tgv,nil
1551,trip_ter,nil
1551,trip_taxi,nil
1552,trip_tgv,nil
1552,trip_ter,nil
1552,trip_taxi,nil
1553,trip_tgv,nil
1553,trip_ter,nil
1553,trip_taxi,nil
1554,trip_tgv,nil
1554,trip_ter,nil
1554,trip_taxi,nil
1555,trip_tgv,nil
1555,trip_ter,nil
1555,trip_taxi,nil
1556,trip_tgv,nil
1556,trip_ter,nil
1556,trip_taxi,nil
1557,trip_tgv,nil
1557,trip_ter,nil
1557,trip_taxi,nil
1558,trip_tgv,nil
1558,trip_ter,nil
1558,trip_taxi,nil
1559,trip_tgv,nil
1559,trip_ter,nil
1559,trip_taxi,nil
1560,trip_tgv,nil
1560,trip_ter,nil
1560,trip_taxi,nil
1561,trip_tgv,nil
1561,trip_ter,nil
1561,trip_taxi,nil
1562,trip_tgv,nil
1562,trip_ter,nil
1562,trip_taxi,nil
1563,trip_tgv,nil
1563,trip_ter,nil
1563,trip_taxi,nil
1564,trip_tgv,nil
1564,trip_ter,nil
1564,trip_taxi,nil
1565,trip_tgv,nil
1565,trip_ter,nil
1565,trip_taxi,nil
1566,trip_tgv,nil
1566,trip_ter,nil
1566,trip_taxi,nil
1567,trip_tgv,nil
1567,trip_ter,nil
1567,trip_taxi,nil
1568,trip_tgv,nil
1568,trip_ter,nil
1568,trip_taxi,nil
1569,trip_tgv,nil
1569,trip_ter,nil
1569,trip_taxi,nil
1570,trip_tgv,nil
1570,trip_ter,nil
1570,trip_taxi,nil
1571,trip_tgv,nil
1571,trip_ter,nil
1571,trip_taxi,nil
1572,trip_tgv,nil
1572,trip_ter,nil
1572,trip_taxi,nil
1573,trip_tgv,nil
1573,trip_ter,nil
1573,trip_taxi,nil
1574,trip_tgv,nil
1574,trip_ter,nil
1574,trip_taxi,nil
1575,trip_tgv,nil
1575,trip_ter,nil
1575,trip_taxi,nil
1576,trip_tgv,nil
1576,trip_ter,nil
1576,trip_taxi,nil
1577,trip_tgv,nil
1577,trip_ter,nil
1577,trip_taxi,nil
1578,trip_tgv,nil
1578,trip_ter,nil
1578,trip_taxi,nil
1579,trip_tgv,nil
1579,trip_ter,nil
1579,trip_taxi,nil
1580,trip_tgv,nil
1580,trip_ter,nil
1580,trip_taxi,nil
1581,trip_tgv,nil
1581,trip_ter,nil
1581,trip_taxi,nil
1582,trip_tgv,nil
1582,trip_ter,nil
1582,trip_taxi,nil
1583,trip_tgv,nil
1583,trip_ter,nil
1583,trip_taxi,nil
1584,trip_tgv,nil
1584,trip_ter,nil
1584,trip_taxi,nil
1585,trip_tgv,nil
1585,trip_ter,nil
1585,trip_taxi,nil
1586,trip_tgv,nil
1586,trip_ter,nil
1586,trip_taxi,nil
1587,trip_tgv,nil
1587,trip_ter,nil
1587,trip_taxi,nil
1588,trip_tgv,nil
1588,trip_ter,nil
1588,trip_taxi,nil
1589,trip_tgv,nil
1589,trip_ter,nil
1589,trip_taxi,nil
1590,trip_tgv,nil
1590,trip_ter,nil
1590,trip_taxi,nil
1591,trip_tgv,nil
1591,trip_ter,nil
1591,trip_taxi,nil
1592,trip_tgv,nil
1592,trip_ter,nil
1592,trip_taxi,nil
1593,trip_tgv,nil
1593,trip_ter,nil
1593,trip_taxi,nil
1594,trip_tgv,nil
1594,trip_ter,nil
1594,trip_taxi,nil
1595,trip_tgv,nil
1595,trip_ter,nil
1595,trip_taxi,nil
1596,trip_tgv,nil
1596,trip_ter,nil
1596,trip_taxi,nil
1597,trip_tgv,nil
1597,trip_ter,nil
1597,trip_taxi,nil
1598,trip_tgv,nil
1598,trip_ter,nil
1598,trip_taxi,nil
1599,trip_tgv,nil
1599,trip_ter,nil
1599,trip_taxi,nil
1600,trip_tgv,nil
1600,trip_ter,nil
1600,trip_taxi,nil
1601,trip_tgv,nil
1601,trip_ter,nil
1601,trip_taxi,nil
1602,trip_tgv,nil
1602,trip_ter,nil
1602,trip_taxi,nil
1603,trip_tgv,nil
1603,trip_ter,nil
1603,trip_taxi,nil
1604,trip_tgv,nil
1604,trip_ter,nil
1604,trip_taxi,nil
1605,trip_tgv,nil
1605,trip_ter,nil
1605,trip_taxi,nil
1606,trip_tgv,nil
1606,trip_ter,nil
1606,trip_taxi,nil
1607,trip_tgv,nil
1607,trip_ter,nil
1607,trip_taxi,nil
1608,trip_tgv,nil
1608,trip_ter,nil
1608,trip_taxi,nil
1609,trip_tgv,nil
1609,trip_ter,nil
1609,trip_taxi,nil
1610,trip_tgv,nil
1610,trip_ter,nil
1610,trip_taxi,nil
1611,trip_tgv,nil
1611,trip_ter,nil
1611,trip_taxi,nil
1612,trip_tgv,nil
1612,trip_ter,nil
1612,trip_taxi,nil
1613,trip_tgv,nil
1613,trip_ter,nil
1613,trip_taxi,nil
1614,trip_tgv,nil
1614,trip_ter,nil
1614,trip_taxi,nil
1615,trip_tgv,nil
1615,trip_ter,nil
1615,trip_taxi,nil
1616,trip_tgv,nil
1616,trip_ter,nil
1616,trip_taxi,nil
1617,trip_tgv,nil
1617,trip_ter,nil
1617,trip_taxi,nil
1618,trip_tgv,nil
1618,trip_ter,nil
1618,trip_taxi,nil
1619,trip_tgv,nil
1619,trip_ter,nil
1619,trip_taxi,nil
1620,trip_tgv,nil
1620,trip_ter,nil
1620,trip_taxi,nil
1621,trip_tgv,nil
1621,trip_ter,nil
1621,trip_taxi,nil
1622,trip_tgv,nil
1622,trip_ter,nil
1622,trip_taxi,nil
1623,trip_tgv,nil
1623,trip_ter,nil
1623,trip_taxi,nil
1624,trip_tgv,nil
1624,trip_ter,nil
1624,trip_taxi,nil
1625,trip_tgv,nil
1625,trip_ter,nil
1625,trip_taxi,nil
1626,trip_tgv,nil
1626,trip_ter,nil
1626,trip_taxi,nil
1627,trip_tgv,nil
1627,trip_ter,nil
1627,trip_taxi,nil
1628,trip_tgv,nil
1628,trip_ter,nil
1628,trip_taxi,nil
1629,trip_tgv,nil
1629,trip_ter,nil
1629,trip_taxi,nil
1630,trip_tgv,nil
1630,trip_ter,nil
1630,trip_taxi,nil
1631,trip_tgv,nil
1631,trip_ter,nil
1631,trip_taxi,nil
1632,trip_tgv,nil
1632,trip_ter,nil
1632,trip_taxi,nil
1633,trip_tgv,nil
1633,trip_ter,nil
1633,trip_taxi,nil
1634,trip_tgv,nil
1634,trip_ter,nil
1634,trip_taxi,nil
1635,trip_tgv,nil
1635,trip_ter,nil
1635,trip_taxi,nil
1636,trip_tgv,nil
1636,trip_ter,nil
1636,trip_taxi,nil
1637,trip_tgv,nil
1637,trip_ter,nil
1637,trip_taxi,nil
1638,trip_tgv,nil
1638,trip_ter,nil
1638,trip_taxi,nil
1639,trip_tgv,nil
1639,trip_ter,nil
1639,trip_taxi,nil
1640,trip_tgv,nil
1640,trip_ter,nil
1640,trip_taxi,nil
1641,trip_tgv,nil
1641,trip_ter,nil
1641,trip_taxi,nil
1642,trip_tgv,nil
1642,trip_ter,nil
1642,trip_taxi,nil
1643,trip_tgv,nil
1643,trip_ter,nil
1643,trip_taxi,nil
1644,trip_tgv,nil
1644,trip_ter,nil
1644,trip_taxi,nil
1645,trip_tgv,nil
1645,trip_ter,nil
1645,trip_taxi,nil
1646,trip_tgv,nil
1646,trip_ter,nil
1646,trip_taxi,nil
1647,trip_tgv,nil
1647,trip_ter,nil
1647,trip_taxi,nil
1648,trip_tgv,nil
1648,trip_ter,nil
1648,trip_taxi,nil
1649,trip_tgv,nil
1649,trip_ter,nil
1649,trip_taxi,nil
1650,trip_tgv,nil
1650,trip_ter,nil
1650,trip_taxi,nil
1651,trip_tgv,nil
1651,trip_ter,nil
1651,trip_taxi,nil
1652,trip_tgv,nil
1652,trip_ter,nil
1652,trip_taxi,nil
1653,trip_tgv,nil
1653,trip_ter,nil
1653,trip_taxi,nil
1654,trip_tgv,nil
1654,trip_ter,nil
1654,trip_taxi,nil
1655,trip_tgv,nil
1655,trip_ter,nil
1655,trip_taxi,nil
1656,trip_tgv,nil
1656,trip_ter,nil
1656,trip_taxi,nil
1657,trip_tgv,nil
1657,trip_ter,nil
1657,trip_taxi,nil
1658,trip_tgv,nil
1658,trip_ter,nil
1658,trip_taxi,nil
1659,trip_tgv,nil
1659,trip_ter,nil
1659,trip_taxi,nil
1660,trip_tgv,nil
1660,trip_ter,nil
1660,trip_taxi,nil
1661,trip_tgv,nil
1661,trip_ter,nil
1661,trip_taxi,nil
1662,trip_tgv,nil
1662,trip_ter,nil
1662,trip_taxi,nil
1663,trip_tgv,nil
1663,trip_ter,nil
1663,trip_taxi,nil
1664,trip_tgv,nil
1664,trip_ter,nil
1664,trip_taxi,nil
1665,trip_tgv,nil
1665,trip_ter,nil
1665,trip_taxi,nil
1666,trip_tgv,nil
1666,trip_ter,nil
1666,trip_taxi,nil
1667,trip_tgv,nil
1667,trip_ter,nil
1667,trip_taxi,nil
1668,trip_tgv,nil
1668,trip_ter,nil
1668,trip_taxi,nil
1669,trip_tgv,nil
1669,trip_ter,nil
1669,trip_taxi,nil
1670,trip_tgv,nil
1670,trip_ter,nil
1670,trip_taxi,nil
1671,trip_tgv,nil
1671,trip_ter,nil
1671,trip_taxi,nil
1672,trip_tgv,nil
1672,trip_ter,nil
1672,trip_taxi,nil
1673,trip_tgv,nil
1673,trip_ter,nil
1673,trip_taxi,nil
1674,trip_tgv,nil
1674,trip_ter,nil
1674,trip_taxi,nil
1675,trip_tgv,nil
1675,trip_ter,nil
1675,trip_taxi,nil
1676,trip_tgv,nil
1676,trip_ter,nil
1676,trip_taxi,nil
1677,trip_tgv,nil
1677,trip_ter,nil
1677,trip_taxi,nil
1678,trip_tgv,nil
1678,trip_ter,nil
1678,trip_taxi,nil
1679,trip_tgv,nil
1679,trip_ter,nil
1679,trip_taxi,nil
1680,trip_tgv,nil
1680,trip_ter,nil
1680,trip_taxi,nil
1681,trip_tgv,nil
1681,trip_ter,nil
1681,trip_taxi,nil
1682,trip_tgv,nil
1682,trip_ter,nil
1682,trip_taxi,nil
1683,trip_tgv,nil
1683,trip_ter,nil
1683,trip_taxi,nil
1684,trip_tgv,nil
1684,trip_ter,nil
1684,trip_taxi,nil
1685,trip_tgv,nil
1685,trip_ter,nil
1685,trip_taxi,nil
1686,trip_tgv,nil
1686,trip_ter,nil
1686,trip_taxi,nil
1687,trip_tgv,nil
1687,trip_ter,nil
1687,trip_taxi,nil
1688,trip_tgv,nil
1688,trip_ter,nil
1688,trip_taxi,nil
1689,trip_tgv,nil
1689,trip_ter,nil
1689,trip_taxi,nil
1690,trip_tgv,nil
1690,trip_ter,nil
1690,trip_taxi,nil
1691,trip_tgv,nil
1691,trip_ter,nil
1691,trip_taxi,nil
1692,trip_tgv,nil
1692,trip_ter,nil
1692,trip_taxi,nil
1693,trip_tgv,nil
1693,trip_ter,nil
1693,trip_taxi,nil
1694,trip_tgv,nil
1694,trip_ter,nil
1694,trip_taxi,nil
1695,trip_tgv,nil
1695,trip_ter,nil
1695,trip_taxi,nil
1696,trip_tgv,nil
1696,trip_ter,nil
1696,trip_taxi,nil
1697,trip_tgv,nil
1697,trip_ter,nil
1697,trip_taxi,nil
1698,trip_tgv,nil
1698,trip_ter,nil
1698,trip_taxi,nil
1699,trip_tgv,nil
1699,trip_ter,nil
1699,trip_taxi,nil
1700,trip_tgv,nil
1700,trip_ter,nil
1700,trip_taxi,nil
1701,trip_tgv,nil
1701,trip_ter,nil
1701,trip_taxi,nil
1702,trip_tgv,nil
1702,trip_ter,nil
1702,trip_taxi,nil
1703,trip_tgv,nil
1703,trip_ter,nil
1703,trip_taxi,nil
1704,trip_tgv,nil
1704,trip_ter,nil
1704,trip_taxi,nil
1705,trip_tgv,nil
1705,trip_ter,nil
1705,trip_taxi,nil
1706,trip_tgv,nil
1706,trip_ter,nil
1706,trip_taxi,nil
1707,trip_tgv,nil
1707,trip_ter,nil
1707,trip_taxi,nil
1708,trip_tgv,nil
1708,trip_ter,nil
1708,trip_taxi,nil
1709,trip_tgv,nil
1709,trip_ter,nil
1709,trip_taxi,nil
1710,trip_tgv,nil
1710,trip_ter,nil
1710,trip_taxi,nil
1711,trip_tgv,nil
1711,trip_ter,nil
1711,trip_taxi,nil
1712,trip_tgv,nil
1712,trip_ter,nil
1712,trip_taxi,nil
1713,trip_tgv,nil
1713,trip_ter,nil
1713,trip_taxi,nil
1714,trip_tgv,nil
1714,trip_ter,nil
1714,trip_taxi,nil
1715,trip_tgv,nil
1715,trip_ter,nil
1715,trip_taxi,nil
1716,trip_tgv,nil
1716,trip_ter,nil
1716,trip_taxi,nil
1717,trip_tgv,nil
1717,trip_ter,nil
1717,trip_taxi,nil
1718,trip_tgv,nil
1718,trip_ter,nil
1718,trip_taxi,nil
1719,trip_tgv,nil
1719,trip_ter,nil
1719,trip_taxi,nil
1720,trip_tgv,nil
1720,trip_ter,nil
1720,trip_taxi,nil
1721,trip_tgv,nil
1721,trip_ter,nil
1721,trip_taxi,nil
1722,trip_tgv,nil
1722,trip_ter,nil
1722,trip_taxi,nil
1723,trip_tgv,nil
1723,trip_ter,nil
1723,trip_taxi,nil
1724,trip_tgv,nil
1724,trip_ter,nil
1724,trip_taxi,nil
1725,trip_tgv,nil
1725,trip_ter,nil
1725,trip_taxi,nil
1726,trip_tgv,nil
1726,trip_ter,nil
1726,trip_taxi,nil
1727,trip_tgv,nil
1727,trip_ter,nil
1727,trip_taxi,nil
1728,trip_tgv,nil
1728,trip_ter,nil
1728,trip_taxi,nil
1729,trip_tgv,nil
1729,trip_ter,nil
1729,trip_taxi,nil
1730,trip_tgv,nil
1730,trip_ter,nil
1730,trip_taxi,nil
1731,trip_tgv,nil
1731,trip_ter,nil
1731,trip_taxi,nil
1732,trip_tgv,nil
1732,trip_ter,nil
1732,trip_taxi,nil
1733,trip_tgv,nil
1733,trip_ter,nil
1733,trip_taxi,nil
1734,trip_tgv,nil
1734,trip_ter,nil
1734,trip_taxi,nil
1735,trip_tgv,nil
1735,trip_ter,nil
1735,trip_taxi,nil
1736,trip_tgv,nil
1736,trip_ter,nil
1736,trip_taxi,nil
1737,trip_tgv,nil
1737,trip_ter,nil
1737,trip_taxi,nil
1738,trip_tgv,nil
1738,trip_ter,nil
1738,trip_taxi,nil
1739,trip_tgv,nil
1739,trip_ter,nil
1739,trip_taxi,nil
1740,trip_tgv,nil
1740,trip_ter,nil
1740,trip_taxi,nil
1741,trip_tgv,nil
1741,trip_ter,nil
1741,trip_taxi,nil
1742,trip_tgv,nil
1742,trip_ter,nil
1742,trip_taxi,nil
1743,trip_tgv,nil
1743,trip_ter,nil
1743,trip_taxi,nil
1744,trip_tgv,nil
1744,trip_ter,nil
1744,trip_taxi,nil
1745,trip_tgv,nil
1745,trip_ter,nil
1745,trip_taxi,nil
1746,trip_tgv,nil
1746,trip_ter,nil
1746,trip_taxi,nil
1747,trip_tgv,nil
1747,trip_ter,nil
1747,trip_taxi,nil
1748,trip_tgv,nil
1748,trip_ter,nil
1748,trip_taxi,nil
1749,trip_tgv,nil
1749,trip_ter,nil
1749,trip_taxi,nil
1750,trip_tgv,nil
1750,trip_ter,nil
1750,trip_taxi,nil
1751,trip_tgv,nil
1751,trip_ter,nil
1751,trip_taxi,nil
1752,trip_tgv,nil
1752,trip_ter,nil
1752,trip_taxi,nil
1753,trip_tgv,nil
1753,trip_ter,nil
1753,trip_taxi,nil
1754,trip_tgv,nil
1754,trip_ter,nil
1754,trip_taxi,nil
1755,trip_tgv,nil
1755,trip_ter,nil
1755,trip_taxi,nil
1756,trip_tgv,nil
1756,trip_ter,nil
1756,trip_taxi,nil
1757,trip_tgv,nil
1757,trip_ter,nil
1757,trip_taxi,nil
1758,trip_tgv,nil
1758,trip_ter,nil
1758,trip_taxi,nil
1759,trip_tgv,nil
1759,trip_ter,nil
1759,trip_taxi,nil
1760,trip_tgv,nil
1760,trip_ter,nil
1760,trip_taxi,nil
1761,trip_tgv,nil
1761,trip_ter,nil
1761,trip_taxi,nil
1762,trip_tgv,nil
1762,trip_ter,nil
1762,trip_taxi,nil
1763,trip_tgv,nil
1763,trip_ter,nil
1763,trip_taxi,nil
1764,trip_tgv,nil
1764,trip_ter,nil
1764,trip_taxi,nil
1765,trip_tgv,nil
1765,trip_ter,nil
1765,trip_taxi,nil
1766,trip_tgv,nil
1766,trip_ter,nil
1766,trip_taxi,nil
1767,trip_tgv,nil
1767,trip_ter,nil
1767,trip_taxi,nil
1768,trip_tgv,nil
1768,trip_ter,nil
1768,trip_taxi,nil
1769,trip_tgv,nil
1769,trip_ter,nil
1769,trip_taxi,nil
1770,trip_tgv,nil
1770,trip_ter,nil
1770,trip_taxi,nil
1771,trip_tgv,nil
1771,trip_ter,nil
1771,trip_taxi,nil
1772,trip_tgv,nil
1772,trip_ter,nil
1772,trip_taxi,nil
1773,trip_tgv,nil
1773,trip_ter,nil
1773,trip_taxi,nil
1774,trip_tgv,nil
1774,trip_ter,nil
1774,trip_taxi,nil
1775,trip_tgv,nil
1775,trip_ter,nil
1775,trip_taxi,nil
1776,trip_tgv,nil
1776,trip_ter,nil
1776,trip_taxi,nil
1777,trip_tgv,nil
1777,trip_ter,nil
1777,trip_taxi,nil
1778,trip_tgv,nil
1778,trip_ter,nil
1778,trip_taxi,nil
1779,trip_tgv,nil
1779,trip_ter,nil
1779,trip_taxi,nil
1780,trip_tgv,nil
1780,trip_ter,nil
1780,trip_taxi,nil
1781,trip_tgv,nil
1781,trip_ter,nil
1781,trip_taxi,nil
1782,trip_tgv,nil
1782,trip_ter,nil
1782,trip_taxi,nil
1783,trip_tgv,nil
1783,trip_ter,nil
1783,trip_taxi,nil
1784,trip_tgv,nil
1784,trip_ter,nil
1784,trip_taxi,nil
1785,trip_tgv,nil
1785,trip_ter,nil
1785,trip_taxi,nil
1786,trip_tgv,nil
1786,trip_ter,nil
1786,trip_taxi,nil
1787,trip_tgv,nil
1787,trip_ter,nil
1787,trip_taxi,nil
1788,trip_tgv,nil
1788,trip_ter,nil
1788,trip_taxi,nil
1789,trip_tgv,nil
1789,trip_ter,nil
1789,trip_taxi,nil
1790,trip_tgv,nil
1790,trip_ter,nil
1790,trip_taxi,nil
1791,trip_tgv,nil
1791,trip_ter,nil
1791,trip_taxi,nil
1792,trip_tgv,nil
1792,trip_ter,nil
1792,trip_taxi,nil
1793,trip_tgv,nil
1793,trip_ter,nil
1793,trip_taxi,nil
1794,trip_tgv,nil
1794,trip_ter,nil
1794,trip_taxi,nil
1795,trip_tgv,nil
1795,trip_ter,nil
1795,trip_taxi,nil
1796,trip_tgv,nil
1796,trip_ter,nil
1796,trip_taxi,nil
1797,trip_tgv,nil
1797,trip_ter,nil
1797,trip_taxi,nil
1798,trip_tgv,nil
1798,trip_ter,nil
1798,trip_taxi,nil
1799,trip_tgv,nil
1799,trip_ter,nil
1799,trip_taxi,nil
1800,trip_tgv,nil
1800,trip_ter,nil
1800,trip_taxi,nil
1801,trip_tgv,nil
1801,trip_ter,nil
1801,trip_taxi,nil
1802,trip_tgv,nil
1802,trip_ter,nil
1802,trip_taxi,nil
1803,trip_tgv,nil
1803,trip_ter,nil
1803,trip_taxi,nil
1804,trip_tgv,nil
1804,trip_ter,nil
1804,trip_taxi,nil
1805,trip_tgv,nil
1805,trip_ter,nil
1805,trip_taxi,nil
1806,trip_tgv,nil
1806,trip_ter,nil
1806,trip_taxi,nil
1807,trip_tgv,nil
1807,trip_ter,nil
1807,trip_taxi,nil
1808,trip_tgv,nil
1808,trip_ter,nil
1808,trip_taxi,nil
1809,trip_tgv,nil
1809,trip_ter,nil
1809,trip_taxi,nil
1810,trip_tgv,nil
1810,trip_ter,nil
1810,trip_taxi,nil
1811,trip_tgv,nil
1811,trip_ter,nil
1811,trip_taxi,nil
1812,trip_tgv,nil
1812,trip_ter,nil
1812,trip_taxi,nil
1813,trip_tgv,nil
1813,trip_ter,nil
1813,trip_taxi,nil
1814,trip_tgv,nil
1814,trip_ter,nil
1814,trip_taxi,nil
1815,trip_tgv,nil
1815,trip_ter,nil
1815,trip_taxi,nil
1816,trip_tgv,nil
1816,trip_ter,nil
1816,trip_taxi,nil
1817,trip_tgv,nil
1817,trip_ter,nil
1817,trip_taxi,nil
1818,trip_tgv,nil
1818,trip_ter,nil
1818,trip_taxi,nil
1819,trip_tgv,nil
1819,trip_ter,nil
1819,trip_taxi,nil
1820,trip_tgv,nil
1820,trip_ter,nil
1820,trip_taxi,nil
1821,trip_tgv,nil
1821,trip_ter,nil
1821,trip_taxi,nil
1822,trip_tgv,nil
1822,trip_ter,nil
1822,trip_taxi,nil
1823,trip_tgv,nil
1823,trip_ter,nil
1823,trip_taxi,nil
1824,trip_tgv,nil
1824,trip_ter,nil
1824,trip_taxi,nil
1825,trip_tgv,nil
1825,trip_ter,nil
1825,trip_taxi,nil
1826,trip_tgv,nil
1826,trip_ter,nil
1826,trip_taxi,nil
1827,trip_tgv,nil
1827,trip_ter,nil
1827,trip_taxi,nil
1828,trip_tgv,nil
1828,trip_ter,nil
1828,trip_taxi,nil
1829,trip_tgv,nil
1829,trip_ter,nil
1829,trip_taxi,nil
1830,trip_tgv,nil
1830,trip_ter,nil
1830,trip_taxi,nil
1831,trip_tgv,nil
1831,trip_ter,nil
1831,trip_taxi,nil
1832,trip_tgv,nil
1832,trip_ter,nil
1832,trip_taxi,nil
1833,trip_tgv,nil
1833,trip_ter,nil
1833,trip_taxi,nil
1834,trip_tgv,nil
1834,trip_ter,nil
1834,trip_taxi,nil
1835,trip_tgv,nil
1835,trip_ter,nil
1835,trip_taxi,nil
1836,trip_tgv,nil
1836,trip_ter,nil
1836,trip_taxi,nil
1837,trip_tgv,nil
1837,trip_ter,nil
1837,trip_taxi,nil
1838,trip_tgv,nil
1838,trip_ter,nil
1838,trip_taxi,nil
1839,trip_tgv,nil
1839,trip_ter,nil
1839,trip_taxi,nil
1840,trip_tgv,nil
1840,trip_ter,nil
1840,trip_taxi,nil
1841,trip_tgv,nil
1841,trip_ter,nil
1841,trip_taxi,nil
1842,trip_tgv,nil
1842,trip_ter,nil
1842,trip_taxi,nil
1843,trip_tgv,nil
1843,trip_ter,nil
1843,trip_taxi,nil
1844,trip_tgv,nil
1844,trip_ter,nil
1844,trip_taxi,nil
1845,trip_tgv,nil
1845,trip_ter,nil
1845,trip_taxi,nil
1846,trip_tgv,nil
1846,trip_ter,nil
1846,trip_taxi,nil
1847,trip_tgv,nil
1847,trip_ter,nil
1847,trip_taxi,nil
1848,trip_tgv,nil
1848,trip_ter,nil
1848,trip_taxi,nil
1849,trip_tgv,nil
1849,trip_ter,nil
1849,trip_taxi,nil
1850,trip_tgv,nil
1850,trip_ter,nil
1850,trip_taxi,nil
1851,trip_tgv,nil
1851,trip_ter,nil
1851,trip_taxi,nil
1852,trip_tgv,nil
1852,trip_ter,nil
1852,trip_taxi,nil
1853,trip_tgv,nil
1853,trip_ter,nil
1853,trip_taxi,nil
1854,trip_tgv,nil
1854,trip_ter,nil
1854,trip_taxi,nil
1855,trip_tgv,nil
1855,trip_ter,nil
1855,trip_taxi,nil
1856,trip_tgv,nil
1856,trip_ter,nil
1856,trip_taxi,nil
1857,trip_tgv,nil
1857,trip_ter,nil
1857,trip_taxi,nil
1858,trip_tgv,nil
1858,trip_ter,nil
1858,trip_taxi,nil
1859,trip_tgv,nil
1859,trip_ter,nil
1859,trip_taxi,nil
1860,trip_tgv,nil
1860,trip_ter,nil
1860,trip_taxi,nil
1861,trip_tgv,nil
1861,trip_ter,nil
1861,trip_taxi,nil
1862,trip_tgv,nil
1862,trip_ter,nil
1862,trip_taxi,nil
1863,trip_tgv,nil
1863,trip_ter,nil
1863,trip_taxi,nil
1864,trip_tgv,nil
1864,trip_ter,nil
1864,trip_taxi,nil
1865,trip_tgv,nil
1865,trip_ter,nil
1865,trip_taxi,nil
1866,trip_tgv,nil
1866,trip_ter,nil
1866,trip_taxi,nil
1867,trip_tgv,nil
1867,trip_ter,nil
1867,trip_taxi,nil
1868,trip_tgv,nil
1868,trip_ter,nil
1868,trip_taxi,nil
1869,trip_tgv,nil
1869,trip_ter,nil
1869,trip_taxi,nil
1870,trip_tgv,nil
1870,trip_ter,nil
1870,trip_taxi,nil
1871,trip_tgv,nil
1871,trip_ter,nil
1871,trip_taxi,nil
1872,trip_tgv,nil
1872,trip_ter,nil
1872,trip_taxi,nil
1873,trip_tgv,nil
1873,trip_ter,nil
1873,trip_taxi,nil
1874,trip_tgv,nil
1874,trip_ter,nil
1874,trip_taxi,nil
1875,trip_tgv,nil
1875,trip_ter,nil
1875,trip_taxi,nil
1876,trip_tgv,nil
1876,trip_ter,nil
1876,trip_taxi,nil
1877,trip_tgv,nil
1877,trip_ter,nil
1877,trip_taxi,nil
1878,trip_tgv,nil
1878,trip_ter,nil
1878,trip_taxi,nil
1879,trip_tgv,nil
1879,trip_ter,nil
1879,trip_taxi,nil
1880,trip_tgv,nil
1880,trip_ter,nil
1880,trip_taxi,nil
1881,trip_tgv,nil
1881,trip_ter,nil
1881,trip_taxi,nil
1882,trip_tgv,nil
1882,trip_ter,nil
1882,trip_taxi,nil
1883,trip_tgv,nil
1883,trip_ter,nil
1883,trip_taxi,nil
1884,trip_tgv,nil
1884,trip_ter,nil
1884,trip_taxi,nil
1885,trip_tgv,nil
1885,trip_ter,nil
1885,trip_taxi,nil
1886,trip_tgv,nil
1886,trip_ter,nil
1886,trip_taxi,nil
1887,trip_tgv,nil
1887,trip_ter,nil
1887,trip_taxi,nil
1888,trip_tgv,nil
1888,trip_ter,nil
1888,trip_taxi,nil
1889,trip_tgv,nil
1889,trip_ter,nil
1889,trip_taxi,nil
1890,trip_tgv,nil
1890,trip_ter,nil
1890,trip_taxi,nil
1891,trip_tgv,nil
1891,trip_ter,nil
1891,trip_taxi,nil
1892,trip_tgv,nil
1892,trip_ter,nil
1892,trip_taxi,nil
1893,trip_tgv,nil
1893,trip_ter,nil
1893,trip_taxi,nil
1894,trip_tgv,nil
1894,trip_ter,nil
1894,trip_taxi,nil
1895,trip_tgv,nil
1895,trip_ter,nil
1895,trip_taxi,nil
1896,trip_tgv,nil
1896,trip_ter,nil
1896,trip_taxi,nil
1897,trip_tgv,nil
1897,trip_ter,nil
1897,trip_taxi,nil
1898,trip_tgv,nil
1898,trip_ter,nil
1898,trip_taxi,nil
1899,trip_tgv,nil
1899,trip_ter,nil
1899,trip_taxi,nil
1900,trip_tgv,nil
1900,trip_ter,nil
1900,trip_taxi,nil
1901,trip_tgv,nil
1901,trip_ter,nil
1901,trip_taxi,nil
1902,trip_tgv,nil
1902,trip_ter,nil
1902,trip_taxi,nil
1903,trip_tgv,nil
1903,trip_ter,nil
1903,trip_taxi,nil
1904,trip_tgv,nil
1904,trip_ter,nil
1904,trip_taxi,nil
1905,trip_tgv,nil
1905,trip_ter,nil
1905,trip_taxi,nil
1906,trip_tgv,nil
1906,trip_ter,nil
1906,trip_taxi,nil
1907,trip_tgv,nil
1907,trip_ter,nil
1907,trip_taxi,nil
1908,trip_tgv,nil
1908,trip_ter,nil
1908,trip_taxi,nil
1909,trip_tgv,nil
1909,trip_ter,nil
1909,trip_taxi,nil
1910,trip_tgv,nil
1910,trip_ter,nil
1910,trip_taxi,nil
1911,trip_tgv,nil
1911,trip_ter,nil
1911,trip_taxi,nil
1912,trip_tgv,nil
1912,trip_ter,nil
1912,trip_taxi,nil
1913,trip_tgv,nil
1913,trip_ter,nil
1913,trip_taxi,nil
1914,trip_tgv,nil
1914,trip_ter,nil
1914,trip_taxi,nil
