cycle,i,tick_resources_used_Ui
1181,m3_wood,0.0
1181,kg_cotton,22770000.0
1181,m² land,0.0
1181,kWh energy,8980313.104844702
1182,m3_wood,0.0
1182,kg_cotton,23100000.0
1182,m² land,0.0
1182,kWh energy,9055740.073272973
1183,m3_wood,0.0
1183,kg_cotton,23842500.0
1183,m² land,0.0
1183,kWh energy,9290596.436870642
1184,m3_wood,0.0
1184,kg_cotton,24007500.0
1184,m² land,0.0
1184,kWh energy,9439078.305993902
1185,m3_wood,0.0
1185,kg_cotton,24337500.0
1185,m² land,0.0
1185,kWh energy,9560973.685231246
1186,m3_wood,3744.0
1186,kg_cotton,24420000.0
1186,m² land,0.0
1186,kWh energy,9578687.765837582
1187,m3_wood,0.0
1187,kg_cotton,25245000.0
1187,m² land,0.0
1187,kWh energy,9896381.414172208
1188,m3_wood,0.0
1188,kg_cotton,26565000.0
1188,m² land,0.0
1188,kWh energy,10388153.344478494
1189,m3_wood,0.0
1189,kg_cotton,25822500.0
1189,m² land,0.0
1189,kWh energy,10088485.378815522
1190,m3_wood,0.0
1190,kg_cotton,25740000.0
1190,m² land,0.0
1190,kWh energy,10054934.424791127
1191,m3_wood,209088.0
1191,kg_cotton,26647500.0
1191,m² land,0.0
1191,kWh energy,10350147.437959215
1192,m3_wood,0.0
1192,kg_cotton,26812500.0
1192,m² land,0.0
1192,kWh energy,10399253.648423959
1193,m3_wood,0.0
1193,kg_cotton,26895000.0
1193,m² land,0.0
1193,kWh energy,10406275.02867964
1194,m3_wood,34368.0
1194,kg_cotton,26235000.0
1194,m² land,0.0
1194,kWh energy,10181107.474335572
1195,m3_wood,0.0
1195,kg_cotton,27802500.0
1195,m² land,0.0
1195,kWh energy,10737437.499142248
1196,m3_wood,0.0
1196,kg_cotton,28215000.0
1196,m² land,0.0
1196,kWh energy,10900546.958985925
1197,m3_wood,0.0
1197,kg_cotton,29040000.0
1197,m² land,0.0
1197,kWh energy,11234727.97164418
1198,m3_wood,0.0
1198,kg_cotton,29617500.0
1198,m² land,0.0
1198,kWh energy,11467556.225829078
1199,m3_wood,0.0
1199,kg_cotton,30772500.0
1199,m² land,0.0
1199,kWh energy,11861977.824403131
1200,m3_wood,0.0
1200,kg_cotton,31680000.0
1200,m² land,0.0
1200,kWh energy,12173803.421447681
1201,m3_wood,0.0
1201,kg_cotton,30525000.0
1201,m² land,0.0
1201,kWh energy,11784475.453235537
1202,m3_wood,0.0
1202,kg_cotton,30030000.0
1202,m² land,0.0
1202,kWh energy,11626460.349645734
1203,m3_wood,0.0
1203,kg_cotton,30277500.0
1203,m² land,0.0
1203,kWh energy,11696081.622527977
1204,m3_wood,0.0
1204,kg_cotton,30277500.0
1204,m² land,0.0
1204,kWh energy,11689587.940366158
1205,m3_wood,0.0
1205,kg_cotton,31350000.0
1205,m² land,0.0
1205,kWh energy,12094308.094010247
1206,m3_wood,0.0
1206,kg_cotton,30442500.0
1206,m² land,0.0
1206,kWh energy,11744563.491651226
1207,m3_wood,0.0
1207,kg_cotton,31350000.0
1207,m² land,0.0
1207,kWh energy,12050770.186981129
1208,m3_wood,0.0
1208,kg_cotton,32505000.0
1208,m² land,0.0
1208,kWh energy,12455591.837355088
1209,m3_wood,0.0
1209,kg_cotton,31432500.0
1209,m² land,0.0
1209,kWh energy,12059821.141005522
1210,m3_wood,0.0
1210,kg_cotton,30937500.0
1210,m² land,0.0
1210,kWh energy,11860622.820108334
1211,m3_wood,0.0
1211,kg_cotton,29205000.0
1211,m² land,0.0
1211,kWh energy,11210546.714185495
1212,m3_wood,71984.0
1212,kg_cotton,28297500.0
1212,m² land,0.0
1212,kWh energy,10885028.416790277
1213,m3_wood,0.0
1213,kg_cotton,25987500.0
1213,m² land,0.0
1213,kWh energy,10067310.439195013
1214,m3_wood,0.0
1214,kg_cotton,24915000.0
1214,m² land,0.0
1214,kWh energy,9680291.319161989
1215,m3_wood,66512.0
1215,kg_cotton,24667500.0
1215,m² land,0.0
1215,kWh energy,9607670.046279745
1216,m3_wood,0.0
1216,kg_cotton,23842500.0
1216,m² land,0.0
1216,kWh energy,9291014.304974234
1217,m3_wood,0.0
1217,kg_cotton,24090000.0
1217,m² land,0.0
1217,kWh energy,9393009.221092766
1218,m3_wood,0.0
1218,kg_cotton,23677500.0
1218,m² land,0.0
1218,kWh energy,9267912.396925457
1219,m3_wood,0.0
1219,kg_cotton,22522500.0
1219,m² land,0.0
1219,kWh energy,8908729.738991575
1220,m3_wood,0.0
1220,kg_cotton,22687500.0
1220,m² land,0.0
1220,kWh energy,8984643.249105664
1221,m3_wood,0.0
1221,kg_cotton,23595000.0
1221,m² land,0.0
1221,kWh energy,9327038.342370253
1222,m3_wood,0.0
1222,kg_cotton,23677500.0
1222,m² land,0.0
1222,kWh energy,9341450.303954562
1223,m3_wood,0.0
1223,kg_cotton,22687500.0
1223,m² land,0.0
1223,kWh energy,8941724.2437912
1224,m3_wood,0.0
1224,kg_cotton,22357500.0
1224,m² land,0.0
1224,kWh energy,8777678.373648278
1225,m3_wood,0.0
1225,kg_cotton,21615000.0
1225,m² land,0.0
1225,kWh energy,8520985.136632556
1226,m3_wood,0.0
1226,kg_cotton,21615000.0
1226,m² land,0.0
1226,kWh energy,8514504.090147115
1227,m3_wood,0.0
1227,kg_cotton,22110000.0
1227,m² land,0.0
1227,kWh energy,8790463.470404126
1228,m3_wood,0.0
1228,kg_cotton,22440000.0
1228,m² land,0.0
1228,kWh energy,8881229.327672668
1229,m3_wood,56496.0
1229,kg_cotton,23760000.0
1229,m² land,0.0
1229,kWh energy,9366876.038426122
1230,m3_wood,0.0
1230,kg_cotton,23677500.0
1230,m² land,0.0
1230,kWh energy,9328557.707203716
1231,m3_wood,0.0
1231,kg_cotton,23595000.0
1231,m² land,0.0
1231,kWh energy,9326399.349930175
1232,m3_wood,0.0
1232,kg_cotton,22605000.0
1232,m² land,0.0
1232,kWh energy,8932755.42166322
1233,m3_wood,0.0
1233,kg_cotton,23017500.0
1233,m² land,0.0
1233,kWh energy,9094701.754924953
1234,m3_wood,0.0
1234,kg_cotton,23182500.0
1234,m² land,0.0
1234,kWh energy,9149922.564688386
1235,m3_wood,1248.0
1235,kg_cotton,22522500.0
1235,m² land,0.0
1235,kWh energy,8898267.646020688
1236,m3_wood,0.0
1236,kg_cotton,23760000.0
1236,m² land,0.0
1236,kWh energy,9379051.800684435
1237,m3_wood,0.0
1237,kg_cotton,24090000.0
1237,m² land,0.0
1237,kWh energy,9449603.988665547
1238,m3_wood,82896.0
1238,kg_cotton,23595000.0
1238,m² land,0.0
1238,kWh energy,9302830.990921011
1239,m3_wood,173376.0
1239,kg_cotton,23595000.0
1239,m² land,0.0
1239,kWh energy,9240494.117502958
1240,m3_wood,0.0
1240,kg_cotton,22275000.0
1240,m² land,0.0
1240,kWh energy,8735184.280167557
1241,m3_wood,0.0
1241,kg_cotton,22357500.0
1241,m² land,0.0
1241,kWh energy,8754209.962839205
1242,m3_wood,0.0
1242,kg_cotton,20625000.0
1242,m² land,0.0
1242,kWh energy,8135171.763945473
1243,m3_wood,0.0
1243,kg_cotton,19800000.0
1243,m² land,0.0
1243,kWh energy,7777283.3998379735
1244,m3_wood,0.0
1244,kg_cotton,19387500.0
1244,m² land,0.0
1244,kWh energy,7637381.291443537
1245,m3_wood,0.0
1245,kg_cotton,17820000.0
1245,m² land,0.0
1245,kWh energy,7024519.677445936
1246,m3_wood,0.0
1246,kg_cotton,18067500.0
1246,m² land,0.0
1246,kWh energy,7112914.645364375
1247,m3_wood,0.0
1247,kg_cotton,16912500.0
1247,m² land,0.0
1247,kWh energy,6727469.790859798
1248,m3_wood,0.0
1248,kg_cotton,16747500.0
1248,m² land,0.0
1248,kWh energy,6748431.061192875
1249,m3_wood,0.0
1249,kg_cotton,15757500.0
1249,m² land,0.0
1249,kWh energy,6350186.047514953
1250,m3_wood,0.0
1250,kg_cotton,15015000.0
1250,m² land,0.0
1250,kWh energy,6129011.764013791
1251,m3_wood,0.0
1251,kg_cotton,15427500.0
1251,m² land,0.0
1251,kWh energy,6291458.097275527
1252,m3_wood,0.0
1252,kg_cotton,15592500.0
1252,m² land,0.0
1252,kWh energy,6332159.953524397
1253,m3_wood,0.0
1253,kg_cotton,16005000.0
1253,m² land,0.0
1253,kWh energy,6511756.777691709
1254,m3_wood,0.0
1254,kg_cotton,16747500.0
1254,m² land,0.0
1254,kWh energy,6752431.061192871
1255,m3_wood,0.0
1255,kg_cotton,16995000.0
1255,m² land,0.0
1255,kWh energy,6870989.155693261
1256,m3_wood,0.0
1256,kg_cotton,17077500.0
1256,m² land,0.0
1256,kWh energy,6898508.520526723
1257,m3_wood,0.0
1257,kg_cotton,17242500.0
1257,m² land,0.0
1257,kWh energy,6921047.250193648
1258,m3_wood,0.0
1258,kg_cotton,17572500.0
1258,m² land,0.0
1258,kWh energy,7005124.709527498
1259,m3_wood,0.0
1259,kg_cotton,17820000.0
1259,m² land,0.0
1259,kWh energy,7052182.804027884
1260,m3_wood,0.0
1260,kg_cotton,18810000.0
1260,m² land,0.0
1260,kWh energy,7490252.055447487
1261,m3_wood,0.0
1261,kg_cotton,17902500.0
1261,m² land,0.0
1261,kWh energy,7265020.08876484
1262,m3_wood,0.0
1262,kg_cotton,17242500.0
1262,m² land,0.0
1262,kWh energy,6968365.17009714
1263,m3_wood,0.0
1263,kg_cotton,17985000.0
1263,m² land,0.0
1263,kWh energy,7243533.135760119
1264,m3_wood,0.0
1264,kg_cotton,19965000.0
1264,m² land,0.0
1264,kWh energy,7967959.984734104
1265,m3_wood,0.0
1265,kg_cotton,20707500.0
1265,m² land,0.0
1265,kWh energy,8256297.394817218
1266,m3_wood,0.0
1266,kg_cotton,21450000.0
1266,m² land,0.0
1266,kWh energy,8496289.598221872
1267,m3_wood,0.0
1267,kg_cotton,22522500.0
1267,m² land,0.0
1267,kWh energy,8890723.421153389
1268,m3_wood,0.0
1268,kg_cotton,23017500.0
1268,m² land,0.0
1268,kWh energy,9123739.661954068
1269,m3_wood,0.0
1269,kg_cotton,23842500.0
1269,m² land,0.0
1269,kWh energy,9325433.310288694
1270,m3_wood,74080.0
1270,kg_cotton,23430000.0
1270,m² land,0.0
1270,kWh energy,9205499.612703329
1271,m3_wood,0.0
1271,kg_cotton,22110000.0
1271,m² land,0.0
1271,kWh energy,8715189.775367934
1272,m3_wood,0.0
1272,kg_cotton,21780000.0
1272,m² land,0.0
1272,kWh energy,8580042.819814043
1273,m3_wood,159088.0
1273,kg_cotton,21285000.0
1273,m² land,0.0
1273,kWh energy,8451833.00045136
1274,m3_wood,0.0
1274,kg_cotton,20625000.0
1274,m² land,0.0
1274,kWh energy,8152834.8905274235
1275,m3_wood,0.0
1275,kg_cotton,22110000.0
1275,m² land,0.0
1275,kWh energy,8711183.457529746
1276,m3_wood,0.0
1276,kg_cotton,22027500.0
1276,m² land,0.0
1276,kWh energy,8651670.410534468
1277,m3_wood,0.0
1277,kg_cotton,22192500.0
1277,m² land,0.0
1277,kWh energy,8698209.140201394
1278,m3_wood,6880.0
1278,kg_cotton,22935000.0
1278,m² land,0.0
1278,kWh energy,8990383.423702557
1279,m3_wood,0.0
1279,kg_cotton,23100000.0
1279,m² land,0.0
1279,kWh energy,9123909.517693108
1280,m3_wood,0.0
1280,kg_cotton,22770000.0
1280,m² land,0.0
1280,kWh energy,8961332.058359263
1281,m3_wood,0.0
1281,kg_cotton,22522500.0
1281,m² land,0.0
1281,kWh energy,8884242.374667944
1282,m3_wood,0.0
1282,kg_cotton,22440000.0
1282,m² land,0.0
1282,kWh energy,8833534.611899795
1283,m3_wood,0.0
1283,kg_cotton,21697500.0
1283,m² land,0.0
1283,kWh energy,8526592.95120062
1284,m3_wood,0.0
1284,kg_cotton,22522500.0
1284,m² land,0.0
1284,kWh energy,8762786.599535244
1285,m3_wood,0.0
1285,kg_cotton,22357500.0
1285,m² land,0.0
1285,kWh energy,8680735.23419195
1286,m3_wood,0.0
1286,kg_cotton,23430000.0
1286,m² land,0.0
1286,kWh energy,9106449.069997845
1287,m3_wood,0.0
1287,kg_cotton,23925000.0
1287,m² land,0.0
1287,kWh energy,9322558.941160437
1288,m3_wood,0.0
1288,kg_cotton,23265000.0
1288,m² land,0.0
1288,kWh energy,9056778.802939905
1289,m3_wood,0.0
1289,kg_cotton,23512500.0
1289,m² land,0.0
1289,kWh energy,9130018.977536798
1290,m3_wood,0.0
1290,kg_cotton,23265000.0
1290,m² land,0.0
1290,kWh energy,9073460.883036405
1291,m3_wood,0.0
1291,kg_cotton,22935000.0
1291,m² land,0.0
1291,kWh energy,8965383.423702559
1292,m3_wood,0.0
1292,kg_cotton,22522500.0
1292,m² land,0.0
1292,kWh energy,8828255.010344313
1293,m3_wood,0.0
1293,kg_cotton,20955000.0
1293,m² land,0.0
1293,kWh energy,8238887.078508529
1294,m3_wood,298032.0
1294,kg_cotton,20460000.0
1294,m² land,0.0
1294,kWh energy,8126789.84302231
1295,m3_wood,0.0
1295,kg_cotton,21780000.0
1295,m² land,0.0
1295,kWh energy,8599599.680357711
1296,m3_wood,0.0
1296,kg_cotton,22687500.0
1296,m² land,0.0
1296,kWh energy,8911312.693525799
1297,m3_wood,0.0
1297,kg_cotton,22357500.0
1297,m² land,0.0
1297,kWh energy,8752235.234191945
1298,m3_wood,0.0
1298,kg_cotton,23512500.0
1298,m² land,0.0
1298,kWh energy,9216474.752669496
1299,m3_wood,0.0
1299,kg_cotton,24255000.0
1299,m² land,0.0
1299,kWh energy,9484693.261037955
1300,m3_wood,0.0
1300,kg_cotton,25905000.0
1300,m² land,0.0
1300,kWh energy,10131580.557707204
1301,m3_wood,0.0
1301,kg_cotton,25987500.0
1301,m² land,0.0
1301,kWh energy,10114555.69767337
1302,m3_wood,0.0
1302,kg_cotton,25492500.0
1302,m² land,0.0
1302,kWh energy,9988282.69992883
1303,m3_wood,0.0
1303,kg_cotton,25740000.0
1303,m² land,0.0
1303,kWh energy,10063847.112267407
1304,m3_wood,0.0
1304,kg_cotton,26070000.0
1304,m² land,0.0
1304,kWh energy,10176100.333859572
1305,m3_wood,0.0
1305,kg_cotton,25740000.0
1305,m² land,0.0
1305,kWh energy,10067878.701458333
1306,m3_wood,0.0
1306,kg_cotton,24585000.0
1306,m² land,0.0
1306,kWh energy,9629239.131180875
1307,m3_wood,0.0
1307,kg_cotton,24420000.0
1307,m² land,0.0
1307,kWh energy,9551162.494484838
1308,m3_wood,0.0
1308,kg_cotton,24667500.0
1308,m² land,0.0
1308,kWh energy,9622290.085205268
1309,m3_wood,0.0
1309,kg_cotton,25080000.0
1309,m² land,0.0
1309,kWh energy,9818311.095314354
1310,m3_wood,0.0
1310,kg_cotton,23842500.0
1310,m² land,0.0
1310,kWh energy,9301558.529841533
1311,m3_wood,0.0
1311,kg_cotton,23512500.0
1311,m² land,0.0
1311,kWh energy,9113974.752669493
1312,m3_wood,0.0
1312,kg_cotton,24090000.0
1312,m² land,0.0
1312,kWh energy,9318447.179921782
1313,m3_wood,0.0
1313,kg_cotton,24832500.0
1313,m² land,0.0
1313,kWh energy,9613284.590004895
1314,m3_wood,0.0
1314,kg_cotton,23512500.0
1314,m² land,0.0
1314,kWh energy,9086248.447705694
1315,m3_wood,0.0
1315,kg_cotton,23347500.0
1315,m² land,0.0
1315,kWh energy,9035779.214258807
1316,m3_wood,0.0
1316,kg_cotton,23677500.0
1316,m² land,0.0
1316,kWh energy,9164019.800174609
1317,m3_wood,0.0
1317,kg_cotton,23677500.0
1317,m² land,0.0
1317,kWh energy,9195369.309269026
1318,m3_wood,0.0
1318,kg_cotton,22440000.0
1318,m² land,0.0
1318,kWh energy,8762235.645510854
1319,m3_wood,0.0
1319,kg_cotton,21945000.0
1319,m² land,0.0
1319,kWh energy,8483651.045701008
1320,m3_wood,0.0
1320,kg_cotton,21285000.0
1320,m² land,0.0
1320,kWh energy,8303496.127033306
1321,m3_wood,0.0
1321,kg_cotton,21450000.0
1321,m² land,0.0
1321,kWh energy,8366534.856700229
1322,m3_wood,0.0
1322,kg_cotton,20295000.0
1322,m² land,0.0
1322,kWh energy,7965732.159840832
1323,m3_wood,0.0
1323,kg_cotton,21285000.0
1323,m² land,0.0
1323,kWh energy,8344970.855680567
1324,m3_wood,0.0
1324,kg_cotton,20377500.0
1324,m² land,0.0
1324,kWh energy,8054257.84251248
1325,m3_wood,0.0
1325,kg_cotton,21202500.0
1325,m² land,0.0
1325,kWh energy,8388945.173008919
1326,m3_wood,0.0
1326,kg_cotton,20790000.0
1326,m² land,0.0
1326,kWh energy,8269879.938032532
1327,m3_wood,0.0
1327,kg_cotton,22192500.0
1327,m² land,0.0
1327,kWh energy,8810209.140201394
1328,m3_wood,4368.0
1328,kg_cotton,22522500.0
1328,m² land,0.0
1328,kWh energy,8862761.328182502
1329,m3_wood,13120.0
1329,kg_cotton,23595000.0
1329,m² land,0.0
1329,kWh energy,9246013.071017515
1330,m3_wood,0.0
1330,kg_cotton,22605000.0
1330,m² land,0.0
1330,kWh energy,8874305.964368708
1331,m3_wood,0.0
1331,kg_cotton,22110000.0
1331,m² land,0.0
1331,kWh energy,8713689.775367932
1332,m3_wood,0.0
1332,kg_cotton,22192500.0
1332,m² land,0.0
1332,kWh energy,8760171.233172283
1333,m3_wood,0.0
1333,kg_cotton,20872500.0
1333,m² land,0.0
1333,kWh energy,8311736.176284049
1334,m3_wood,0.0
1334,kg_cotton,20790000.0
1334,m² land,0.0
1334,kWh energy,8303860.984517976
1335,m3_wood,0.0
1335,kg_cotton,19800000.0
1335,m² land,0.0
1335,kWh energy,7896147.560030983
1336,m3_wood,0.0
1336,kg_cotton,19222500.0
1336,m² land,0.0
1336,kWh energy,7670512.006196746
1337,m3_wood,0.0
1337,kg_cotton,18892500.0
1337,m² land,0.0
1337,kWh energy,7520434.546862896
1338,m3_wood,0.0
1338,kg_cotton,18645000.0
1338,m² land,0.0
1338,kWh energy,7452376.452362509
1339,m3_wood,0.0
1339,kg_cotton,18810000.0
1339,m² land,0.0
1339,kWh energy,7519415.182029434
1340,m3_wood,0.0
1340,kg_cotton,18975000.0
1340,m² land,0.0
1340,kWh energy,7553422.322505431
1341,m3_wood,0.0
1341,kg_cotton,19470000.0
1341,m² land,0.0
1341,kWh energy,7717032.193668022
1342,m3_wood,0.0
1342,kg_cotton,18150000.0
1342,m² land,0.0
1342,kWh energy,7358753.945523549
1343,m3_wood,0.0
1343,kg_cotton,17655000.0
1343,m² land,0.0
1343,kWh energy,7159480.94777901
1344,m3_wood,415504.0
1344,kg_cotton,16335000.0
1344,m² land,0.0
1344,kWh energy,6617834.237025562
1345,m3_wood,0.0
1345,kg_cotton,15675000.0
1345,m² land,0.0
1345,kWh energy,6318179.3183578625
1346,m3_wood,0.0
1346,kg_cotton,16005000.0
1346,m² land,0.0
1346,kWh energy,6483256.777691712
1347,m3_wood,0.0
1347,kg_cotton,15345000.0
1347,m² land,0.0
1347,kWh energy,6262926.096765692
1348,m3_wood,0.0
1348,kg_cotton,15510000.0
1348,m² land,0.0
1348,kWh energy,6414301.69985067
1349,m3_wood,0.0
1349,kg_cotton,15262500.0
1349,m² land,0.0
1349,kWh energy,6387400.414094045
1350,m3_wood,0.0
1350,kg_cotton,17160000.0
1350,m² land,0.0
1350,kWh energy,7017027.885360184
1351,m3_wood,0.0
1351,kg_cotton,17325000.0
1351,m² land,0.0
1351,kWh energy,7015066.61502711
1352,m3_wood,0.0
1352,kg_cotton,18150000.0
1352,m² land,0.0
1352,kWh energy,7287597.136779787
1353,m3_wood,0.0
1353,kg_cotton,18562500.0
1353,m² land,0.0
1353,kWh energy,7412319.180499934
1354,m3_wood,0.0
1354,kg_cotton,19387500.0
1354,m² land,0.0
1354,kWh energy,7746019.146672744
1355,m3_wood,0.0
1355,kg_cotton,20047500.0
1355,m² land,0.0
1355,kWh energy,7974705.654531372
1356,m3_wood,30992.0
1356,kg_cotton,21532500.0
1356,m² land,0.0
1356,kWh energy,8487054.221533693
1357,m3_wood,48864.0
1357,kg_cotton,20955000.0
1357,m² land,0.0
1357,kWh energy,8315418.667699457
1358,m3_wood,0.0
1358,kg_cotton,20212500.0
1358,m² land,0.0
1358,kWh energy,8031712.7950073695
1359,m3_wood,0.0
1359,kg_cotton,18975000.0
1359,m² land,0.0
1359,kWh energy,7605922.322505432
1360,m3_wood,0.0
1360,kg_cotton,18397500.0
1360,m² land,0.0
1360,kWh energy,7371818.357862121
1361,m3_wood,0.0
1361,kg_cotton,18067500.0
1361,m² land,0.0
1361,kWh energy,7275221.945013715
1362,m3_wood,0.0
1362,kg_cotton,18480000.0
1362,m² land,0.0
1362,kWh energy,7365818.769181026
1363,m3_wood,0.0
1363,kg_cotton,18232500.0
1363,m² land,0.0
1363,kWh energy,7265440.739354932
1364,m3_wood,0.0
1364,kg_cotton,17160000.0
1364,m² land,0.0
1364,kWh energy,6860977.342654702
1365,m3_wood,0.0
1365,kg_cotton,17077500.0
1365,m² land,0.0
1365,kWh energy,6827470.613497612
1366,m3_wood,0.0
1366,kg_cotton,16582500.0
1366,m² land,0.0
1366,kWh energy,6645373.378011393
1367,m3_wood,0.0
1367,kg_cotton,16005000.0
1367,m² land,0.0
1367,kWh energy,6407756.777691711
1368,m3_wood,0.0
1368,kg_cotton,15922500.0
1368,m² land,0.0
1368,kWh energy,6380737.412858249
1369,m3_wood,0.0
1369,kg_cotton,15262500.0
1369,m² land,0.0
1369,kWh energy,6138082.494190548
1370,m3_wood,0.0
1370,kg_cotton,14437500.0
1370,m² land,0.0
1370,kWh energy,5864376.210179554
1371,m3_wood,0.0
1371,kg_cotton,13695000.0
1371,m² land,0.0
1371,kWh energy,5579708.244516577
1372,m3_wood,0.0
1372,kg_cotton,14025000.0
1372,m² land,0.0
1372,kWh energy,5670779.386012242
1373,m3_wood,0.0
1373,kg_cotton,14602500.0
1373,m² land,0.0
1373,kWh energy,6020927.57552285
1374,m3_wood,0.0
1374,kg_cotton,16087500.0
1374,m² land,0.0
1374,kWh energy,6543113.015943227
1375,m3_wood,0.0
1375,kg_cotton,16335000.0
1375,m² land,0.0
1375,kWh energy,6681796.329996448
1376,m3_wood,0.0
1376,kg_cotton,16912500.0
1376,m² land,0.0
1376,kWh energy,6879730.850219622
1377,m3_wood,15984.0
1377,kg_cotton,17572500.0
1377,m² land,0.0
1377,kWh energy,7078936.311592807
1378,m3_wood,34992.0
1378,kg_cotton,17985000.0
1378,m² land,0.0
1378,kWh energy,7202689.944503881
1379,m3_wood,0.0
1379,kg_cotton,18397500.0
1379,m² land,0.0
1379,kWh energy,7340793.086509381
1380,m3_wood,0.0
1380,kg_cotton,18892500.0
1380,m² land,0.0
1380,kWh energy,7547402.95767197
1381,m3_wood,0.0
1381,kg_cotton,19800000.0
1381,m² land,0.0
1381,kWh energy,7882122.288678242
1382,m3_wood,0.0
1382,kg_cotton,20872500.0
1382,m² land,0.0
1382,kWh energy,8286367.713675066
1383,m3_wood,0.0
1383,kg_cotton,21450000.0
1383,m² land,0.0
1383,kWh energy,8454034.856700232
1384,m3_wood,0.0
1384,kg_cotton,22687500.0
1384,m² land,0.0
1384,kWh energy,8894287.422173057
1385,m3_wood,0.0
1385,kg_cotton,23677500.0
1385,m² land,0.0
1385,kWh energy,9242019.800174605
1386,m3_wood,0.0
1386,kg_cotton,23265000.0
1386,m² land,0.0
1386,kWh energy,8977410.34033092
1387,m3_wood,0.0
1387,kg_cotton,24420000.0
1387,m² land,0.0
1387,kWh energy,9391455.143035594
1388,m3_wood,0.0
1388,kg_cotton,24667500.0
1388,m² land,0.0
1388,kWh energy,9525226.90682341
1389,m3_wood,0.0
1389,kg_cotton,24750000.0
1389,m² land,0.0
1389,kWh energy,9524627.369942222
1390,m3_wood,0.0
1390,kg_cotton,25905000.0
1390,m² land,0.0
1390,kWh energy,10021892.159772513
1391,m3_wood,0.0
1391,kg_cotton,27555000.0
1391,m² land,0.0
1391,kWh energy,10703597.37634526
1392,m3_wood,0.0
1392,kg_cotton,27967500.0
1392,m² land,0.0
1392,kWh energy,10822988.864485541
1393,m3_wood,0.0
1393,kg_cotton,26812500.0
1393,m² land,0.0
1393,kWh energy,10295736.710331624
1394,m3_wood,0.0
1394,kg_cotton,26482500.0
1394,m² land,0.0
1394,kWh energy,10196184.522350516
1395,m3_wood,0.0
1395,kg_cotton,26400000.0
1395,m² land,0.0
1395,kWh energy,10185652.521840677
1396,m3_wood,1792.0
1396,kg_cotton,25492500.0
1396,m² land,0.0
1396,kWh energy,9931452.144348966
1397,m3_wood,0.0
1397,kg_cotton,25245000.0
1397,m² land,0.0
1397,kWh energy,9847368.778495835
1398,m3_wood,0.0
1398,kg_cotton,25245000.0
1398,m² land,0.0
1398,kWh energy,9898394.049848575
1399,m3_wood,58352.0
1399,kg_cotton,25327500.0
1399,m² land,0.0
1399,kWh energy,9916426.050358409
1400,m3_wood,0.0
1400,kg_cotton,26317500.0
1400,m² land,0.0
1400,kWh energy,10207645.79268359
1401,m3_wood,0.0
1401,kg_cotton,26235000.0
1401,m² land,0.0
1401,kWh energy,10195613.792173756
1402,m3_wood,0.0
1402,kg_cotton,28215000.0
1402,m² land,0.0
1402,kWh energy,10951934.37510946
1403,m3_wood,0.0
1403,kg_cotton,27390000.0
1403,m² land,0.0
1403,kWh energy,10618429.12470953
1404,m3_wood,0.0
1404,kg_cotton,27637500.0
1404,m² land,0.0
1404,kWh energy,10721487.21920992
